EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,DOB,PerformanceScore
1924,Teagan,Swanson,16-May-23,29-May-23,Production Technician I,Derek Thompson,teagan.swanson@bilearner.com,29-11-1994,Fully Meets
1925,Jerome,Fischer,29-Apr-23,07-Jul-23,Production Technician I,Jason Kelly,jerome.fischer@bilearner.com,13-02-1980,Fully Meets
1926,Grayson,Preston,27-Nov-19,,Production Technician I,Cheryl Anderson,grayson.preston@bilearner.com,02-01-2000,Fully Meets
1927,Turner,Bradley,03-Nov-22,02-Apr-23,Production Technician I,Jeffrey Peters,turner.bradley@bilearner.com,06-04-1976,Fully Meets
1928,Elvis,Daniels,08-Aug-22,,Production Technician I,Cindy Phillips,elvis.daniels@bilearner.com,17-03-1983,Fully Meets
1929,Rose,Travis,27-Jul-23,,Production Technician I,James Lee,rose.travis@bilearner.com,03-03-1988,Fully Meets
1930,Frank,Williams,15-Jul-23,,Production Technician I,Kelly Vaughn,frank.williams@bilearner.com,26-08-1986,Fully Meets
1931,Yurem,Donovan,09-Nov-22,,Production Technician I,Donna Jones,yurem.donovan@bilearner.com,22-12-1999,Fully Meets
1932,John,Smith,24-Dec-19,12-Jun-22,Sales Manager,Emily Gaines,john.smith@bilearner.com,16-08-1977,Fully Meets
1933,Lynn,Daneault,08-Mar-19,,Sales Manager,Laura Smith,lynn.daneault@bilearner.com,01-11-1989,Fully Meets
1934,Donysha,Kampew,25-Jun-19,04-Oct-20,Sales Manager,Steve Grant,donysha.kampew@bilearner.com,29-09-1991,Fully Meets
1935,Jordin,Lozano,03-Jan-19,,Production Technician II,Brent Hickman,jordin.lozano@bilearner.com,01-12-1974,Fully Meets
1936,Ronald,Gross,02-Feb-23,,Production Technician II,Mary Weber,ronald.gross@bilearner.com,26-05-1991,Fully Meets
1937,Maryjane,Choi,30-Mar-22,30-Jan-23,Production Technician II,Kayla Peterson,maryjane.choi@bilearner.com,25-03-1957,Fully Meets
1938,Madalynn,Yates,23-Mar-20,,Production Technician II,Donna Gonzalez,madalynn.yates@bilearner.com,18-03-1957,Fully Meets
1939,Angelina,Peck,06-Jun-19,,Production Technician II,Michele Riddle,angelina.peck@bilearner.com,05-03-1942,Fully Meets
1940,Dario,Shaw,28-May-23,,Production Technician II,Stephanie Kerr,dario.shaw@bilearner.com,07-08-1942,Fully Meets
1941,Deven,Frazier,03-Feb-21,,Production Technician II,Mackenzie Johnston,deven.frazier@bilearner.com,06-10-1941,Fully Meets
1942,Jett,Kent,30-Jul-19,09-Nov-22,Production Technician II,William Thompson,jett.kent@bilearner.com,11-02-1964,Fully Meets
1943,Zander,Aguilar,08-May-22,17-Nov-22,Production Technician II,Timothy Wheeler,zander.aguilar@bilearner.com,23-03-1956,Fully Meets
1944,Alessandro,Chavez,12-May-20,,Production Technician II,Steve Macdonald,alessandro.chavez@bilearner.com,20-08-1963,Fully Meets
1945,Jaxson,Brady,28-Mar-19,10-Dec-22,Sales Manager,Christopher Murray DDS,jaxson.brady@bilearner.com,17-02-1977,Fully Meets
1946,Giovanni,Whitaker,22-Jul-19,,Production Technician II,James Mitchell,giovanni.whitaker@bilearner.com,22-07-1956,Fully Meets
1947,Karen,Goodman,17-Sep-20,,Sales Manager,John Chavez,karen.goodman@bilearner.com,21-07-1982,Fully Meets
1948,Skyla,Lambert,02-Jul-22,09-Aug-22,Production Technician II,Teresa Williamson,skyla.lambert@bilearner.com,08-12-1963,Fully Meets
1949,Ashlynn,Duffy,30-Nov-19,,Sales Manager,Kimberly Washington,ashlynn.duffy@bilearner.com,04-04-1950,Fully Meets
1950,Lilliana,Walker,21-Jul-23,21-Jul-23,Production Technician II,Stephanie Anderson,lilliana.walker@bilearner.com,24-03-1958,Fully Meets
1951,Lindsay,Copeland,26-Aug-20,30-May-21,Sales Manager,Jeffery Snyder,lindsay.copeland@bilearner.com,09-10-1960,Fully Meets
1952,Kristin,Mccarty,16-May-20,,Sales Manager,Abigail Marks,kristin.mccarty@bilearner.com,31-07-1989,Fully Meets
1953,Barbara,Sutwell,06-Apr-23,24-May-23,Production Technician I,Jeffrey Murphy,barbara.sutwell@bilearner.com,20-02-1976,Fully Meets
1954,Lenora,Tejeda,18-Feb-19,31-Oct-22,Production Technician II,Heather Riley,lenora.tejeda@bilearner.com,22-07-1968,Fully Meets
1955,Ludwick,Harrell,10-Oct-20,,Production Technician I,Jonathan Huber,ludwick.harrell@bilearner.com,04-04-1998,Fully Meets
1956,Courtney,Beatrice,15-May-21,,Production Technician I,Patrick Liu,courtney.beatrice@bilearner.com,18-12-1958,Fully Meets
1957,Melisa,Gerke,13-May-19,30-May-22,Production Technician I,Jimmy Cox,melisa.gerke@bilearner.com,15-02-1975,Fully Meets
1958,Lin,Chan,04-Jul-19,,Production Technician I,Neil Aguilar,lin.chan@bilearner.com,18-10-1990,Fully Meets
1959,Kamrin,Sander,01-Apr-22,28-Apr-22,Production Technician I,Kirsten Patel,kamrin.sander@bilearner.com,02-08-1989,Fully Meets
1960,Thomas,Rhoads,03-Nov-18,,Production Technician I,Sean Scott,thomas.rhoads@bilearner.com,26-05-1948,Fully Meets
1961,Nina,Panjwani,11-Oct-18,04-May-22,Production Technician I,Matthew Hawkins,nina.panjwani@bilearner.com,17-07-1945,Fully Meets
1962,Megan,Faller,25-Jun-23,25-Jul-23,Production Technician II,Susan Gilbert,megan.faller@bilearner.com,18-02-1951,Fully Meets
1963,Judy,Jung,14-Sep-20,31-Aug-21,Production Technician I,Tiffany Baker,judy.jung@bilearner.com,08-05-1972,Fully Meets
1964,April,Evensen,20-Dec-22,11-Mar-23,Production Technician I,Ashley Wagner,april.evensen@bilearner.com,27-03-1969,Fully Meets
1965,Julissa,Hunts,23-Feb-22,,Production Technician II,Pamela Smith,julissa.hunts@bilearner.com,31-07-1949,Fully Meets
1966,Kristie,Nowlan,31-May-19,,Production Technician II,Jessica Klein,kristie.nowlan@bilearner.com,04-03-1971,Fully Meets
1967,Dawn,Motlagh,29-Jan-19,,Production Technician I,Molly Freeman,dawn.motlagh@bilearner.com,11-12-1994,Fully Meets
1968,Theresa,Wallace,01-Sep-19,,Production Technician I,Cynthia Watkins,theresa.wallace@bilearner.com,29-06-1955,Fully Meets
1969,Allison,Lydon,17-Jan-21,08-Jun-21,Production Technician I,Derek Vargas,allison.lydon@bilearner.com,10-02-1975,Fully Meets
1970,Trina,Alagbe,21-Apr-22,21-Apr-22,Production Technician I,Mark Bradley,trina.alagbe@bilearner.com,17-04-1952,Fully Meets
1971,Betsy,Bondwell,15-Sep-18,14-Jul-23,Production Technician II,Christopher Rodriguez,betsy.bondwell@bilearner.com,10-02-1994,Fully Meets
1972,Joe,Smith,04-Dec-21,07-Jan-22,Production Technician II,Caroline Little,joe.smith@bilearner.com,23-01-1996,Fully Meets
1973,Lisa,Lunquist,14-Nov-19,,Production Technician II,Angela Watson,lisa.lunquist@bilearner.com,10-10-1991,Fully Meets
1974,Jene'ya,Darson,14-Apr-21,,Production Technician I,Robert Joseph,jene'ya.darson@bilearner.com,29-12-1968,Fully Meets
1975,Hunter,Cannon,14-Apr-19,,Production Technician I,Logan Ball,hunter.cannon@bilearner.com,31-10-1941,Fully Meets
1976,Jon,Lynn,09-Jan-21,,Production Technician I,Steven Ramos,jon.lynn@bilearner.com,16-02-1945,Fully Meets
1977,Paxton,Clarke,26-Dec-22,04-Jul-23,Production Technician I,Ashley Williams,paxton.clarke@bilearner.com,22-09-1952,Fully Meets
1978,Lillian,Hines,05-Oct-21,02-Jul-23,Production Technician I,James Foster,lillian.hines@bilearner.com,22-12-1976,Fully Meets
1979,Liam,Snow,25-Sep-22,27-Mar-23,Production Technician I,Christopher Sanford,liam.snow@bilearner.com,25-03-1972,Fully Meets
1980,Arianna,Horton,10-Nov-21,,Production Technician I,Heather Ramirez,arianna.horton@bilearner.com,16-06-1990,Fully Meets
1981,Ayanna,Short,08-Apr-21,16-Jul-23,Production Technician I,Amanda Mills,ayanna.short@bilearner.com,14-11-1993,Fully Meets
1982,Steve,Charles,14-Nov-18,,Production Technician I,Jordan Cox,steve.charles@bilearner.com,24-05-1980,Fully Meets
1983,Ricardo,Bruce,14-Mar-20,22-Oct-22,Production Technician I,Daniel Huff,ricardo.bruce@bilearner.com,26-11-1956,Fully Meets
1984,Laura,Gutierrez,24-Jun-20,,Production Technician I,Samantha Bryant,laura.gutierrez@bilearner.com,11-02-1948,Fully Meets
1985,Braxton,Rojas,19-Mar-23,04-Apr-23,Production Technician I,Hunter Cervantes,braxton.rojas@bilearner.com,09-11-1963,Fully Meets
1986,Sage,Mercer,15-Aug-22,,Production Technician I,Samantha Wyatt,sage.mercer@bilearner.com,18-02-1949,Fully Meets
1987,Chase,Horn,09-Nov-18,,Production Technician I,Richard Davis II,chase.horn@bilearner.com,27-05-1967,Fully Meets
1988,Juliana,Dyer,23-Nov-18,19-Aug-19,Production Technician I,Lisa Jones,juliana.dyer@bilearner.com,26-10-1989,Fully Meets
1989,Alec,Stephens,25-Feb-20,,Production Technician II,Jessica Garcia,alec.stephens@bilearner.com,14-06-2000,Fully Meets
1990,Adriana,Weber,16-May-20,18-May-22,Production Technician II,Jacqueline Jackson,adriana.weber@bilearner.com,18-09-1947,Fully Meets
1991,Lola,Hensley,18-Jun-19,05-Jul-23,Production Technician II,Kimberly Fox,lola.hensley@bilearner.com,01-01-1949,Fully Meets
1992,Shamar,Delgado,20-May-19,30-Mar-21,Production Technician II,Melissa Welch,shamar.delgado@bilearner.com,25-02-1950,Fully Meets
1993,Emmanuel,Huang,16-Oct-20,12-Feb-21,Production Technician II,James Ferguson,emmanuel.huang@bilearner.com,21-07-1972,Fully Meets
1994,Brenna,Decker,01-Jul-22,03-Nov-22,Production Technician II,Michael Pope,brenna.decker@bilearner.com,29-12-1988,Fully Meets
1995,Averie,Wolfe,17-Dec-22,,Production Technician II,Brandon Jones,averie.wolfe@bilearner.com,06-08-1978,Fully Meets
1996,Gaige,Marsh,24-Oct-21,21-Nov-21,Production Technician II,Carrie Davidson,gaige.marsh@bilearner.com,10-07-1992,Fully Meets
1997,Karli,Ross,28-Feb-19,11-Oct-19,Production Technician II,Ricky Stephens,karli.ross@bilearner.com,09-06-1990,Fully Meets
1998,Amiyah,Beasley,24-Mar-22,,Production Technician II,Kathleen Gonzalez,amiyah.beasley@bilearner.com,21-02-1999,Fully Meets
1999,Kayla,Gibbs,17-Oct-21,12-Nov-22,Production Technician II,Leslie Hernandez,kayla.gibbs@bilearner.com,22-06-1943,Fully Meets
2000,Jocelyn,Jackson,13-May-22,12-Sep-22,Production Technician I,Judith Ryan,jocelyn.jackson@bilearner.com,07-07-1963,Fully Meets
2001,Gilbert,Newman,09-Oct-19,06-Jan-23,Production Technician I,Kimberly Meyer,gilbert.newman@bilearner.com,17-08-1977,Fully Meets
2002,Roberto,Rosales,12-Oct-18,21-Jul-23,Production Technician I,Amanda Garcia,roberto.rosales@bilearner.com,25-05-1990,Fully Meets
2003,Justice,Rhodes,13-Apr-20,28-Nov-22,Production Technician I,Kathleen Hayes,justice.rhodes@bilearner.com,01-07-1985,Fully Meets
2004,Adyson,Esparza,25-Apr-21,,Production Technician I,Michael Austin,adyson.esparza@bilearner.com,05-04-2001,Fully Meets
2005,Laci,Baird,21-Dec-18,16-Nov-22,Production Technician I,Glenn Rollins,laci.baird@bilearner.com,09-03-1947,Fully Meets
2006,Samson,Meza,19-Sep-21,,Production Technician I,Renee Valentine,samson.meza@bilearner.com,23-10-1973,Fully Meets
2007,Deacon,Bass,15-Dec-20,,Production Technician I,Elizabeth Stewart,deacon.bass@bilearner.com,05-05-1979,Fully Meets
2008,Kaila,Johnston,15-Jul-19,13-Jan-20,Production Technician I,Michelle Taylor,kaila.johnston@bilearner.com,03-09-1941,Fully Meets
2009,Cayden,Maynard,17-Nov-21,,Production Technician I,Alexander Parker,cayden.maynard@bilearner.com,01-10-1997,Fully Meets
2010,Araceli,Mcguire,04-Feb-23,24-Jun-23,Production Technician I,Eric Vincent,araceli.mcguire@bilearner.com,07-03-1949,Fully Meets
2011,Naomi,Hardin,03-Jul-22,12-Jul-22,Production Technician I,Nichole Jordan,naomi.hardin@bilearner.com,06-08-1994,Fully Meets
2012,Darnell,Eaton,24-Jan-20,14-Sep-22,Production Technician I,Jason Kennedy,darnell.eaton@bilearner.com,06-06-1984,Fully Meets
2013,Zariah,Ritter,07-Jul-19,27-Mar-21,Production Technician I,Crystal Johnson,zariah.ritter@bilearner.com,08-04-1952,Fully Meets
2014,Malaki,Richards,13-Mar-22,,Production Technician II,Corey Roberts,malaki.richards@bilearner.com,11-11-1984,Fully Meets
2015,Markus,Robles,02-Jun-23,,Production Technician II,Nicholas Torres,markus.robles@bilearner.com,05-03-1992,Fully Meets
2016,Angela,Kaufman,08-Apr-21,,Production Technician II,Amy Durham,angela.kaufman@bilearner.com,01-10-1958,Fully Meets
2017,Shaniya,Wolfe,02-Dec-19,,Production Technician II,Miguel Brown,shaniya.wolfe@bilearner.com,17-04-1971,Fully Meets
2018,Anya,Morton,09-Mar-22,18-May-23,Production Technician II,Kimberly Roth,anya.morton@bilearner.com,27-01-1986,Fully Meets
2019,Emery,Peck,26-Mar-22,,Production Technician II,Danielle Little,emery.peck@bilearner.com,08-01-1977,Fully Meets
2020,Angelique,Mathis,08-May-21,05-Aug-22,Production Technician II,Allison Fox,angelique.mathis@bilearner.com,14-02-1946,Fully Meets
2021,Marlee,Woods,29-Nov-22,,Production Technician II,Christine Salas,marlee.woods@bilearner.com,11-12-1955,Fully Meets
2022,Jocelyn,Valentine,24-May-19,,Production Technician II,Stephanie Bridges,jocelyn.valentine@bilearner.com,30-08-1941,Fully Meets
2023,Sophie,Moran,29-Jan-22,23-Apr-22,Production Technician II,Sara Chapman,sophie.moran@bilearner.com,04-08-1962,Fully Meets
2024,Yair,Snyder,06-Jul-21,14-Mar-22,Production Technician II,Troy Price,yair.snyder@bilearner.com,25-03-1991,Fully Meets
2025,Shamar,Herman,29-Jan-21,12-Feb-23,Production Technician II,Jason Johnson,shamar.herman@bilearner.com,11-04-1975,Fully Meets
2026,Ishaan,Schaefer,13-May-23,10-Jun-23,Production Technician I,James White,ishaan.schaefer@bilearner.com,26-02-1970,Fully Meets
2027,Liam,Figueroa,22-May-19,,Production Technician I,Michael Ortiz,liam.figueroa@bilearner.com,04-08-1974,Fully Meets
2028,Linda,Combs,30-Sep-21,14-Nov-21,Production Technician I,Paul Wilcox,linda.combs@bilearner.com,02-05-1981,Fully Meets
2029,Marilyn,Moss,09-Sep-19,,Production Technician I,Alyssa Garrett,marilyn.moss@bilearner.com,23-10-1943,Fully Meets
2030,Yuliana,Nelson,26-Apr-19,13-May-19,Production Technician I,Nicole Rodriguez,yuliana.nelson@bilearner.com,13-08-1982,Fully Meets
2031,August,Wiley,19-Feb-22,05-Apr-23,Production Technician I,Mary Clark,august.wiley@bilearner.com,16-06-1977,Fully Meets
2032,Lindsay,Pennington,16-Apr-22,25-Dec-22,Production Technician I,Daniel Stafford,lindsay.pennington@bilearner.com,05-11-1996,Fully Meets
2033,Nico,Villarreal,12-May-22,,Production Technician I,Christopher White,nico.villarreal@bilearner.com,28-01-1991,Fully Meets
2034,Jaliyah,Conway,26-Aug-21,03-Aug-23,Production Technician I,Randall Hill,jaliyah.conway@bilearner.com,19-01-1947,Fully Meets
2035,Raymond,Gillespie,06-Jun-20,23-Nov-21,Production Technician I,Alicia Horton,raymond.gillespie@bilearner.com,14-03-2001,Fully Meets
2036,Joey,Montes,26-Jun-22,,Production Technician I,Melinda Brown,joey.montes@bilearner.com,18-02-1942,Fully Meets
2037,Ian,Hester,09-Jan-21,14-May-22,Production Technician I,Keith Morrison,ian.hester@bilearner.com,27-08-1945,Fully Meets
2038,Weston,Rios,02-Sep-18,,Production Technician I,Pamela Calderon,weston.rios@bilearner.com,04-05-2001,Fully Meets
2039,Carson,Pennington,22-Apr-22,,Production Technician I,Andrea Riley,carson.pennington@bilearner.com,04-10-1957,Fully Meets
2040,Brynlee,Crawford,05-Dec-21,26-Jun-23,Production Technician II,Eric Walton,brynlee.crawford@bilearner.com,04-12-1949,Fully Meets
2041,Sanai,Rose,13-Sep-22,,Production Technician II,Tina Jenkins,sanai.rose@bilearner.com,18-04-1997,Fully Meets
2042,Luna,Arroyo,24-Nov-19,,Production Technician II,Logan Middleton,luna.arroyo@bilearner.com,29-02-1992,Fully Meets
2043,Lorelai,Hale,19-Mar-20,,Production Technician II,Michelle Coleman,lorelai.hale@bilearner.com,21-09-1967,Fully Meets
2044,Darrell,Horne,14-Sep-22,,Production Technician II,Christina Baldwin,darrell.horne@bilearner.com,20-02-1992,Fully Meets
2045,Itzel,Nunez,21-Sep-21,,Production Technician II,Ricky Reyes,itzel.nunez@bilearner.com,19-11-1976,Fully Meets
2046,Serena,Lutz,22-May-20,,Production Technician II,Rachel Nicholson,serena.lutz@bilearner.com,26-10-1948,Fully Meets
2047,Gwendolyn,Gray,13-Dec-22,,Production Technician II,Jacob Smith,gwendolyn.gray@bilearner.com,23-08-1966,Fully Meets
2048,Khalil,Lee,07-Feb-22,,Production Technician II,Adam Bates,khalil.lee@bilearner.com,06-04-1995,Fully Meets
2049,Corinne,Navarro,06-Oct-20,,Production Technician II,Thomas Richard,corinne.navarro@bilearner.com,07-05-1942,Fully Meets
2050,Meadow,Atkins,11-Jan-22,16-Dec-22,Production Technician II,Lisa Smith,meadow.atkins@bilearner.com,03-02-1953,Fully Meets
2051,Jaden,Charles,26-Feb-22,,Production Technician I,Desiree Jennings,jaden.charles@bilearner.com,13-04-1999,Fully Meets
2052,Blaine,Contreras,10-Jun-20,13-Nov-22,Production Technician I,Dr. Donald Henry,blaine.contreras@bilearner.com,12-05-1956,Fully Meets
2053,Kolten,Kim,27-Sep-21,,Production Technician I,Curtis Gonzales,kolten.kim@bilearner.com,09-02-1989,Fully Meets
2054,Erika,Mata,25-Oct-18,15-Oct-21,Production Technician I,Shawn Acosta,erika.mata@bilearner.com,30-12-1993,Fully Meets
2055,Beau,Olsen,25-Nov-20,,Production Technician I,Jamie Hernandez,beau.olsen@bilearner.com,19-07-1989,Fully Meets
2056,Kelly,Ellis,17-Apr-20,26-Feb-22,Production Technician I,Abigail Cooper,kelly.ellis@bilearner.com,25-07-1957,Fully Meets
2057,Nikhil,Rivas,15-Apr-21,,Production Technician I,Amanda Jones,nikhil.rivas@bilearner.com,14-12-1964,Fully Meets
2058,Brady,Boyd,17-Apr-22,03-Jun-22,Production Technician I,Stephanie Morales,brady.boyd@bilearner.com,13-01-1984,Fully Meets
2059,Alfred,Manning,29-Jul-23,06-Aug-23,Production Technician I,Sally Owens,alfred.manning@bilearner.com,27-07-1987,Fully Meets
2060,Angelina,Russell,26-Jan-23,,Production Technician I,David Perkins,angelina.russell@bilearner.com,18-09-1942,Fully Meets
2061,King,Garrison,12-Dec-18,,Production Technician I,Natasha Dennis,king.garrison@bilearner.com,06-08-1946,Fully Meets
2062,Kale,Middleton,25-Oct-18,,Production Technician I,Regina Roberts,kale.middleton@bilearner.com,18-07-1950,Fully Meets
2063,Kailyn,Montgomery,20-May-21,,Production Technician I,Raymond Johnson,kailyn.montgomery@bilearner.com,26-03-1944,Fully Meets
2064,Philip,Cobb,28-Aug-20,26-Dec-20,Production Technician I,Nicholas Freeman,philip.cobb@bilearner.com,10-05-1964,Fully Meets
2065,Bria,Spence,10-May-20,,Production Technician II,Yesenia Sandoval,bria.spence@bilearner.com,29-02-1972,Fully Meets
2066,Ellie,Holder,04-Aug-23,04-Aug-23,Production Technician II,Lisa Bryant,ellie.holder@bilearner.com,25-05-1989,Fully Meets
2067,Denzel,Clark,22-Apr-22,,Production Technician II,Ariana Campbell MD,denzel.clark@bilearner.com,20-10-1949,Fully Meets
2068,Sidney,Lewis,05-Jun-21,,Production Technician II,William Mccall DDS,sidney.lewis@bilearner.com,07-09-1962,Fully Meets
2069,Simon,Rivers,29-Jun-22,,Production Technician II,William Wagner,simon.rivers@bilearner.com,25-12-1991,Fully Meets
2070,Branson,Schneider,02-Jul-22,,Production Technician II,David Collins,branson.schneider@bilearner.com,20-02-1969,Fully Meets
2071,Maren,Whitehead,04-Jan-23,,Production Technician II,Jessica Matthews,maren.whitehead@bilearner.com,14-05-1977,Fully Meets
2072,Gilbert,Hensley,08-Jul-23,,Production Technician II,William Walters,gilbert.hensley@bilearner.com,07-09-1980,Fully Meets
2073,Armani,Barker,03-Mar-23,06-Aug-23,Production Technician II,Daniel Lee,armani.barker@bilearner.com,18-07-1956,Fully Meets
2074,Tamia,Byrd,19-Aug-19,,Production Technician II,Michelle Williams,tamia.byrd@bilearner.com,25-11-1967,Fully Meets
2075,Oliver,Richardson,30-Oct-18,,Production Technician I,Vicki Ortega,oliver.richardson@bilearner.com,13-10-1976,Fully Meets
2076,Nathalia,Larson,07-Dec-21,02-Jan-23,Production Technician I,David Simpson,nathalia.larson@bilearner.com,27-07-1943,Fully Meets
2077,Laurel,Chan,18-Nov-20,13-Feb-21,Production Technician I,Christina Serrano,laurel.chan@bilearner.com,25-12-1943,Fully Meets
2078,Alejandra,Barnes,26-Sep-18,15-Oct-19,Production Technician I,Yolanda Sanders,alejandra.barnes@bilearner.com,26-10-1986,Fully Meets
2079,Emilio,Daniel,19-Jun-22,,Production Technician I,Michael Potts,emilio.daniel@bilearner.com,12-06-1956,Fully Meets
2080,Ellie,Robbins,15-Sep-22,14-Feb-23,Production Technician I,Alexander Martin,ellie.robbins@bilearner.com,03-11-1960,Fully Meets
2081,Vicente,Hansen,09-May-20,,Production Technician I,Kaylee Gross,vicente.hansen@bilearner.com,08-06-1988,Fully Meets
2082,Jordan,Kemp,17-Feb-21,,Production Technician I,Antonio Hayes,jordan.kemp@bilearner.com,08-01-1961,Fully Meets
